Iteration 66010 	 Th1: 53368 Th2: 78844
Iteration 66011 	 Th1: 53368 Th2: 78844
Iteration 66012 	 Th1: 53368 Th2: 78844
Iteration 66013 	 Th1: 53369 Th2: 78844
Iteration 66014 	 Th1: 53369 Th2: 78844
Iteration 66015 	 Th1: 53369 Th2: 78844
Iteration 66016 	 Th1: 53369 Th2: 78844
Iteration 66017 	 Th1: 53369 Th2: 78844
Iteration 66018 	 Th1: 53369 Th2: 78844
Iteration 66019 	 Th1: 53369 Th2: 78844
Iteration 66020 	 Th1: 53370 Th2: 78844
Iteration 66021 	 Th1: 53370 Th2: 78844
Iteration 66022 	 Th1: 53370 Th2: 78844
Iteration 66023 	 Th1: 53370 Th2: 78844
Iteration 66024 	 Th1: 53370 Th2: 78844
Iteration 66025 	 Th1: 53370 Th2: 78844
Iteration 66026 	 Th1: 53370 Th2: 78844
Iteration 66027 	 Th1: 53370 Th2: 78844
Iteration 66028 	 Th1: 53370 Th2: 78844
Iteration 66029 	 Th1: 53370 Th2: 78844
Iteration 66030 	 Th1: 53370 Th2: 78844
Iteration 66031 	 Th1: 53370 Th2: 78844
Iteration 66032 	 Th1: 53370 Th2: 78844
Iteration 66033 	 Th1: 53371 Th2: 78844
Iteration 66034 	 Th1: 53371 Th2: 78844
Iteration 66035 	 Th1: 53371 Th2: 78844
Iteration 66036 	 Th1: 53373 Th2: 78844
Iteration 66037 	 Th1: 53373 Th2: 78844
Iteration 66038 	 Th1: 53375 Th2: 78844
Iteration 66039 	 Th1: 53376 Th2: 78844
Iteration 66040 	 Th1: 53376 Th2: 78844
Iteration 66041 	 Th1: 53378 Th2: 78844
Iteration 66042 	 Th1: 53378 Th2: 78844
Iteration 66043 	 Th1: 53379 Th2: 78844
Iteration 66044 	 Th1: 53379 Th2: 78844
Iteration 66045 	 Th1: 53379 Th2: 78844
Iteration 66046 	 Th1: 53380 Th2: 78844
Iteration 66047 	 Th1: 53380 Th2: 78844
Iteration 66048 	 Th1: 53380 Th2: 78844
Iteration 66049 	 Th1: 53381 Th2: 78844
Iteration 66050 	 Th1: 53381 Th2: 78844
Iteration 66051 	 Th1: 53383 Th2: 78844
Iteration 66052 	 Th1: 53383 Th2: 78844
Iteration 66053 	 Th1: 53385 Th2: 78844
Iteration 66054 	 Th1: 53386 Th2: 78844
Iteration 66055 	 Th1: 53386 Th2: 78844
Iteration 66056 	 Th1: 53386 Th2: 78844
Iteration 66057 	 Th1: 53386 Th2: 78844
Iteration 66058 	 Th1: 53386 Th2: 78844
Iteration 66059 	 Th1: 53386 Th2: 78844
Iteration 66060 	 Th1: 53386 Th2: 78844
Iteration 66061 	 Th1: 53386 Th2: 78844
Iteration 66062 	 Th1: 53386 Th2: 78844
Iteration 66063 	 Th1: 53386 Th2: 78844
Iteration 66064 	 Th1: 53386 Th2: 78844
Iteration 66065 	 Th1: 53386 Th2: 78844
Iteration 66066 	 Th1: 53387 Th2: 78844
Iteration 66067 	 Th1: 53387 Th2: 78844
Iteration 66068 	 Th1: 53387 Th2: 78844
Iteration 66069 	 Th1: 53387 Th2: 78844
Iteration 66070 	 Th1: 53387 Th2: 78844
Iteration 66071 	 Th1: 53387 Th2: 78844
Iteration 66072 	 Th1: 53387 Th2: 78844
Iteration 66073 	 Th1: 53387 Th2: 78844
Iteration 66074 	 Th1: 53387 Th2: 78844
Iteration 66075 	 Th1: 53387 Th2: 78844
Iteration 66076 	 Th1: 53387 Th2: 78844
Iteration 66077 	 Th1: 53387 Th2: 78844
Iteration 66078 	 Th1: 53388 Th2: 78844
Iteration 66079 	 Th1: 53388 Th2: 78844
Iteration 66080 	 Th1: 53388 Th2: 78844
Iteration 66081 	 Th1: 53388 Th2: 78844
Iteration 66082 	 Th1: 53388 Th2: 78844
Iteration 66083 	 Th1: 53389 Th2: 78844
Iteration 66084 	 Th1: 53389 Th2: 78844
Iteration 66085 	 Th1: 53390 Th2: 78844
Iteration 66086 	 Th1: 53391 Th2: 78844
Iteration 66087 	 Th1: 53391 Th2: 78844
Iteration 66088 	 Th1: 53392 Th2: 78844
Iteration 66089 	 Th1: 53392 Th2: 78844
Iteration 66090 	 Th1: 53392 Th2: 78844
Iteration 66091 	 Th1: 53392 Th2: 78844
Iteration 66092 	 Th1: 53392 Th2: 78844
Iteration 66093 	 Th1: 53392 Th2: 78844
Iteration 66094 	 Th1: 53393 Th2: 78844
Iteration 66095 	 Th1: 53393 Th2: 78844
Iteration 66096 	 Th1: 53393 Th2: 78844
Iteration 66097 	 Th1: 53393 Th2: 78844
Iteration 66098 	 Th1: 53393 Th2: 78844
Iteration 66099 	 Th1: 53393 Th2: 78844
Iteration 66100 	 Th1: 53393 Th2: 78844
Iteration 66101 	 Th1: 53393 Th2: 78844
Iteration 66102 	 Th1: 53393 Th2: 78844
Iteration 66103 	 Th1: 53393 Th2: 78844
Iteration 66104 	 Th1: 53393 Th2: 78844
Iteration 66105 	 Th1: 53393 Th2: 78844
Iteration 66106 	 Th1: 53393 Th2: 78844
Iteration 66107 	 Th1: 53393 Th2: 78844
Iteration 66108 	 Th1: 53393 Th2: 78844
Iteration 66109 	 Th1: 53393 Th2: 78844
Iteration 66110 	 Th1: 53393 Th2: 78844
Iteration 66111 	 Th1: 53395 Th2: 78844
Iteration 66112 	 Th1: 53395 Th2: 78844
Iteration 66113 	 Th1: 53395 Th2: 78844
Iteration 66114 	 Th1: 53395 Th2: 78844
Iteration 66115 	 Th1: 53395 Th2: 78844
Iteration 66116 	 Th1: 53396 Th2: 78844
Iteration 66117 	 Th1: 53396 Th2: 78844
Iteration 66118 	 Th1: 53396 Th2: 78844
Iteration 66119 	 Th1: 53396 Th2: 78844
Iteration 66120 	 Th1: 53396 Th2: 78844
Iteration 66121 	 Th1: 53396 Th2: 78844
Iteration 66122 	 Th1: 53396 Th2: 78844
Iteration 66123 	 Th1: 53396 Th2: 78844
Iteration 66124 	 Th1: 53396 Th2: 78844
Iteration 66125 	 Th1: 53396 Th2: 78844
Iteration 66126 	 Th1: 53396 Th2: 78844
Iteration 66127 	 Th1: 53396 Th2: 78844
Iteration 66128 	 Th1: 53396 Th2: 78844
Iteration 66129 	 Th1: 53396 Th2: 78844
Iteration 66130 	 Th1: 53396 Th2: 78844
Iteration 66131 	 Th1: 53398 Th2: 78844
Iteration 66132 	 Th1: 53398 Th2: 78844
Iteration 66133 	 Th1: 53399 Th2: 78844
Iteration 66134 	 Th1: 53399 Th2: 78844
Iteration 66135 	 Th1: 53399 Th2: 78844
Iteration 66136 	 Th1: 53400 Th2: 78844
Iteration 66137 	 Th1: 53400 Th2: 78844
Iteration 66138 	 Th1: 53401 Th2: 78844
Iteration 66139 	 Th1: 53401 Th2: 78844
Iteration 66140 	 Th1: 53402 Th2: 78844
Iteration 66141 	 Th1: 53402 Th2: 78844
Iteration 66142 	 Th1: 53402 Th2: 78844
Iteration 66143 	 Th1: 53402 Th2: 78844
Iteration 66144 	 Th1: 53403 Th2: 78844
Iteration 66145 	 Th1: 53403 Th2: 78844
Iteration 66146 	 Th1: 53403 Th2: 78844
Iteration 66147 	 Th1: 53403 Th2: 78844
Iteration 66148 	 Th1: 53403 Th2: 78844
Iteration 66149 	 Th1: 53403 Th2: 78844
Iteration 66150 	 Th1: 53403 Th2: 78844
Iteration 66151 	 Th1: 53405 Th2: 78844
Iteration 66152 	 Th1: 53405 Th2: 78844
Iteration 66153 	 Th1: 53405 Th2: 78844
Iteration 66154 	 Th1: 53405 Th2: 78844
Iteration 66155 	 Th1: 53405 Th2: 78844
Iteration 66156 	 Th1: 53405 Th2: 78844
Iteration 66157 	 Th1: 53405 Th2: 78844
Iteration 66158 	 Th1: 53406 Th2: 78844
Iteration 66159 	 Th1: 53406 Th2: 78844
Iteration 66160 	 Th1: 53406 Th2: 78844
Iteration 66161 	 Th1: 53406 Th2: 78844
Iteration 66162 	 Th1: 53406 Th2: 78844
Iteration 66163 	 Th1: 53406 Th2: 78844
Iteration 66164 	 Th1: 53406 Th2: 78844
Iteration 66165 	 Th1: 53406 Th2: 78844
Iteration 66166 	 Th1: 53406 Th2: 78844
Iteration 66167 	 Th1: 53406 Th2: 78844
Iteration 66168 	 Th1: 53407 Th2: 78844
Iteration 66169 	 Th1: 53407 Th2: 78844
Iteration 66170 	 Th1: 53407 Th2: 78844
Iteration 66171 	 Th1: 53407 Th2: 78844
Iteration 66172 	 Th1: 53407 Th2: 78844
Iteration 66173 	 Th1: 53409 Th2: 78844
Iteration 66174 	 Th1: 53409 Th2: 78844
Iteration 66175 	 Th1: 53409 Th2: 78844
Iteration 66176 	 Th1: 53410 Th2: 78844
Iteration 66177 	 Th1: 53410 Th2: 78844
Iteration 66178 	 Th1: 53410 Th2: 78844
Iteration 66179 	 Th1: 53411 Th2: 78844
Iteration 66180 	 Th1: 53411 Th2: 78844
Iteration 66181 	 Th1: 53412 Th2: 78844
Iteration 66182 	 Th1: 53412 Th2: 78844
Iteration 66183 	 Th1: 53412 Th2: 78844
Iteration 66184 	 Th1: 53413 Th2: 78844
Iteration 66185 	 Th1: 53413 Th2: 78844
Iteration 66186 	 Th1: 53413 Th2: 78844
Iteration 66187 	 Th1: 53413 Th2: 78844
Iteration 66188 	 Th1: 53413 Th2: 78844
Iteration 66189 	 Th1: 53414 Th2: 78844
Iteration 66190 	 Th1: 53414 Th2: 78844
Iteration 66191 	 Th1: 53415 Th2: 78844
Iteration 66192 	 Th1: 53415 Th2: 78844
Iteration 66193 	 Th1: 53417 Th2: 78844
Iteration 66194 	 Th1: 53418 Th2: 78844
Iteration 66195 	 Th1: 53418 Th2: 78844
Iteration 66196 	 Th1: 53418 Th2: 78844
Iteration 66197 	 Th1: 53418 Th2: 78844
Iteration 66198 	 Th1: 53419 Th2: 78844
Iteration 66199 	 Th1: 53419 Th2: 78844
Iteration 66200 	 Th1: 53419 Th2: 78844
Iteration 66201 	 Th1: 53420 Th2: 78844
Iteration 66202 	 Th1: 53420 Th2: 78844
Iteration 66203 	 Th1: 53422 Th2: 78844
Iteration 66204 	 Th1: 53422 Th2: 78844
Iteration 66205 	 Th1: 53422 Th2: 78844
Iteration 66206 	 Th1: 53423 Th2: 78844
Iteration 66207 	 Th1: 53423 Th2: 78844
Iteration 66208 	 Th1: 53423 Th2: 78844
Iteration 66209 	 Th1: 53423 Th2: 78844
Iteration 66210 	 Th1: 53423 Th2: 78844
Iteration 66211 	 Th1: 53423 Th2: 78844
Iteration 66212 	 Th1: 53423 Th2: 78844
Iteration 66213 	 Th1: 53423 Th2: 78844
Iteration 66214 	 Th1: 53423 Th2: 78844
Iteration 66215 	 Th1: 53423 Th2: 78844
Iteration 66216 	 Th1: 53423 Th2: 78844
Iteration 66217 	 Th1: 53424 Th2: 78844
Iteration 66218 	 Th1: 53425 Th2: 78844
Iteration 66219 	 Th1: 53425 Th2: 78844
Iteration 66220 	 Th1: 53425 Th2: 78844
Iteration 66221 	 Th1: 53426 Th2: 78844
Iteration 66222 	 Th1: 53426 Th2: 78844
Iteration 66223 	 Th1: 53427 Th2: 78844
Iteration 66224 	 Th1: 53428 Th2: 78844
Iteration 66225 	 Th1: 53428 Th2: 78844
Iteration 66226 	 Th1: 53428 Th2: 78844
Iteration 66227 	 Th1: 53428 Th2: 78844
Iteration 66228 	 Th1: 53429 Th2: 78844
Iteration 66229 	 Th1: 53429 Th2: 78844
Iteration 66230 	 Th1: 53429 Th2: 78844
Iteration 66231 	 Th1: 53429 Th2: 78844
Iteration 66232 	 Th1: 53429 Th2: 78844
Iteration 66233 	 Th1: 53429 Th2: 78844
Iteration 66234 	 Th1: 53430 Th2: 78844
Iteration 66235 	 Th1: 53430 Th2: 78844
Iteration 66236 	 Th1: 53430 Th2: 78844
Iteration 66237 	 Th1: 53430 Th2: 78844
Iteration 66238 	 Th1: 53431 Th2: 78844
Iteration 66239 	 Th1: 53432 Th2: 78844
Iteration 66240 	 Th1: 53432 Th2: 78844
Iteration 66241 	 Th1: 53433 Th2: 78844
Iteration 66242 	 Th1: 53433 Th2: 78844
Iteration 66243 	 Th1: 53433 Th2: 78844
Iteration 66244 	 Th1: 53434 Th2: 78844
Iteration 66245 	 Th1: 53434 Th2: 78844
Iteration 66246 	 Th1: 53435 Th2: 78844
Iteration 66247 	 Th1: 53435 Th2: 78844
Iteration 66248 	 Th1: 53435 Th2: 78844
Iteration 66249 	 Th1: 53435 Th2: 78844
Iteration 66250 	 Th1: 53435 Th2: 78844
Iteration 66251 	 Th1: 53437 Th2: 78844
Iteration 66252 	 Th1: 53437 Th2: 78844
Iteration 66253 	 Th1: 53438 Th2: 78844
Iteration 66254 	 Th1: 53438 Th2: 78844
Iteration 66255 	 Th1: 53439 Th2: 78844
Iteration 66256 	 Th1: 53439 Th2: 78844
Iteration 66257 	 Th1: 53439 Th2: 78844
Iteration 66258 	 Th1: 53439 Th2: 78844
Iteration 66259 	 Th1: 53439 Th2: 78844
Iteration 66260 	 Th1: 53439 Th2: 78844
Iteration 66261 	 Th1: 53439 Th2: 78844
Iteration 66262 	 Th1: 53439 Th2: 78844
Iteration 66263 	 Th1: 53440 Th2: 78844
Iteration 66264 	 Th1: 53440 Th2: 78844
Iteration 66265 	 Th1: 53440 Th2: 78844
Iteration 66266 	 Th1: 53440 Th2: 78844
Iteration 66267 	 Th1: 53440 Th2: 78844
Iteration 66268 	 Th1: 53441 Th2: 78844
Iteration 66269 	 Th1: 53441 Th2: 78844
Iteration 66270 	 Th1: 53441 Th2: 78844
Iteration 66271 	 Th1: 53442 Th2: 78844
Iteration 66272 	 Th1: 53444 Th2: 78844
Iteration 66273 	 Th1: 53444 Th2: 78844
Iteration 66274 	 Th1: 53444 Th2: 78844
Iteration 66275 	 Th1: 53446 Th2: 78844
Iteration 66276 	 Th1: 53446 Th2: 78844
Iteration 66277 	 Th1: 53447 Th2: 78844
Iteration 66278 	 Th1: 53447 Th2: 78844
Iteration 66279 	 Th1: 53447 Th2: 78844
Iteration 66280 	 Th1: 53448 Th2: 78844
Iteration 66281 	 Th1: 53448 Th2: 78844
Iteration 66282 	 Th1: 53449 Th2: 78844
Iteration 66283 	 Th1: 53449 Th2: 78844
Iteration 66284 	 Th1: 53449 Th2: 78844
Iteration 66285 	 Th1: 53450 Th2: 78844
Iteration 66286 	 Th1: 53450 Th2: 78844
Iteration 66287 	 Th1: 53450 Th2: 78844
Iteration 66288 	 Th1: 53451 Th2: 78844
Iteration 66289 	 Th1: 53451 Th2: 78844
Iteration 66290 	 Th1: 53451 Th2: 78844
Iteration 66291 	 Th1: 53451 Th2: 78844
Iteration 66292 	 Th1: 53452 Th2: 78844
Iteration 66293 	 Th1: 53452 Th2: 78844
Iteration 66294 	 Th1: 53452 Th2: 78844
Iteration 66295 	 Th1: 53452 Th2: 78844
Iteration 66296 	 Th1: 53452 Th2: 78844
Iteration 66297 	 Th1: 53452 Th2: 78844
Iteration 66298 	 Th1: 53453 Th2: 78844
Iteration 66299 	 Th1: 53453 Th2: 78844
Iteration 66300 	 Th1: 53453 Th2: 78844
Iteration 66301 	 Th1: 53453 Th2: 78844
Iteration 66302 	 Th1: 53453 Th2: 78844
Iteration 66303 	 Th1: 53453 Th2: 78844
Iteration 66304 	 Th1: 53453 Th2: 78844
Iteration 66305 	 Th1: 53454 Th2: 78844
Iteration 66306 	 Th1: 53454 Th2: 78844
Iteration 66307 	 Th1: 53454 Th2: 78844
Iteration 66308 	 Th1: 53454 Th2: 78844
Iteration 66309 	 Th1: 53454 Th2: 78844
Iteration 66310 	 Th1: 53454 Th2: 78844
Iteration 66311 	 Th1: 53454 Th2: 78844
Iteration 66312 	 Th1: 53454 Th2: 78844
Iteration 66313 	 Th1: 53454 Th2: 78844
Iteration 66314 	 Th1: 53454 Th2: 78844
Iteration 66315 	 Th1: 53454 Th2: 78844
Iteration 66316 	 Th1: 53454 Th2: 78844
Iteration 66317 	 Th1: 53454 Th2: 78844
Iteration 66318 	 Th1: 53454 Th2: 78844
Iteration 66319 	 Th1: 53455 Th2: 78844
Iteration 66320 	 Th1: 53456 Th2: 78844
Iteration 66321 	 Th1: 53456 Th2: 78844
Iteration 66322 	 Th1: 53456 Th2: 78844
Iteration 66323 	 Th1: 53456 Th2: 78844
Iteration 66324 	 Th1: 53456 Th2: 78844
Iteration 66325 	 Th1: 53457 Th2: 78844
Iteration 66326 	 Th1: 53457 Th2: 78844
Iteration 66327 	 Th1: 53457 Th2: 78844
Iteration 66328 	 Th1: 53457 Th2: 78844
Iteration 66329 	 Th1: 53457 Th2: 78844
Iteration 66330 	 Th1: 53457 Th2: 78844
Iteration 66331 	 Th1: 53457 Th2: 78844
Iteration 66332 	 Th1: 53457 Th2: 78844
Iteration 66333 	 Th1: 53457 Th2: 78844
Iteration 66334 	 Th1: 53457 Th2: 78844
Iteration 66335 	 Th1: 53457 Th2: 78844
Iteration 66336 	 Th1: 53457 Th2: 78844
Iteration 66337 	 Th1: 53457 Th2: 78844
Iteration 66338 	 Th1: 53457 Th2: 78844
Iteration 66339 	 Th1: 53457 Th2: 78844
Iteration 66340 	 Th1: 53458 Th2: 78844
Iteration 66341 	 Th1: 53458 Th2: 78844
Iteration 66342 	 Th1: 53459 Th2: 78844
Iteration 66343 	 Th1: 53459 Th2: 78844
Iteration 66344 	 Th1: 53459 Th2: 78844
Iteration 66345 	 Th1: 53459 Th2: 78844
Iteration 66346 	 Th1: 53459 Th2: 78844
Iteration 66347 	 Th1: 53460 Th2: 78844
Iteration 66348 	 Th1: 53461 Th2: 78844
Iteration 66349 	 Th1: 53461 Th2: 78844
Iteration 66350 	 Th1: 53461 Th2: 78844
Iteration 66351 	 Th1: 53461 Th2: 78844
Iteration 66352 	 Th1: 53461 Th2: 78844
Iteration 66353 	 Th1: 53461 Th2: 78844
Iteration 66354 	 Th1: 53461 Th2: 78844
Iteration 66355 	 Th1: 53461 Th2: 78844
Iteration 66356 	 Th1: 53461 Th2: 78844
Iteration 66357 	 Th1: 53461 Th2: 78844
Iteration 66358 	 Th1: 53461 Th2: 78844
Iteration 66359 	 Th1: 53461 Th2: 78844
Iteration 66360 	 Th1: 53461 Th2: 78844
Iteration 66361 	 Th1: 53461 Th2: 78844
Iteration 66362 	 Th1: 53461 Th2: 78844
Iteration 66363 	 Th1: 53461 Th2: 78844
Iteration 66364 	 Th1: 53461 Th2: 78844
Iteration 66365 	 Th1: 53461 Th2: 78844
Iteration 66366 	 Th1: 53461 Th2: 78844
Iteration 66367 	 Th1: 53463 Th2: 78844
Iteration 66368 	 Th1: 53463 Th2: 78844
Iteration 66369 	 Th1: 53463 Th2: 78844
Iteration 66370 	 Th1: 53464 Th2: 78844
Iteration 66371 	 Th1: 53464 Th2: 78844
Iteration 66372 	 Th1: 53464 Th2: 78844
Iteration 66373 	 Th1: 53465 Th2: 78844
Iteration 66374 	 Th1: 53465 Th2: 78844
Iteration 66375 	 Th1: 53465 Th2: 78844
Iteration 66376 	 Th1: 53465 Th2: 78844
Iteration 66377 	 Th1: 53465 Th2: 78844
Iteration 66378 	 Th1: 53465 Th2: 78844
Iteration 66379 	 Th1: 53465 Th2: 78844
Iteration 66380 	 Th1: 53465 Th2: 78844
Iteration 66381 	 Th1: 53465 Th2: 78844
Iteration 66382 	 Th1: 53465 Th2: 78844
Iteration 66383 	 Th1: 53465 Th2: 78844
Iteration 66384 	 Th1: 53465 Th2: 78844
Iteration 66385 	 Th1: 53467 Th2: 78844
Iteration 66386 	 Th1: 53467 Th2: 78844
Iteration 66387 	 Th1: 53469 Th2: 78844
Iteration 66388 	 Th1: 53469 Th2: 78844
Iteration 66389 	 Th1: 53469 Th2: 78844
Iteration 66390 	 Th1: 53470 Th2: 78844
Iteration 66391 	 Th1: 53470 Th2: 78844
Iteration 66392 	 Th1: 53472 Th2: 78844
Iteration 66393 	 Th1: 53472 Th2: 78844
Iteration 66394 	 Th1: 53472 Th2: 78844
Iteration 66395 	 Th1: 53472 Th2: 78844
Iteration 66396 	 Th1: 53472 Th2: 78844
Iteration 66397 	 Th1: 53473 Th2: 78844
Iteration 66398 	 Th1: 53473 Th2: 78844
Iteration 66399 	 Th1: 53474 Th2: 78844
Iteration 66400 	 Th1: 53475 Th2: 78844
Iteration 66401 	 Th1: 53475 Th2: 78844
Iteration 66402 	 Th1: 53476 Th2: 78844
Iteration 66403 	 Th1: 53476 Th2: 78844
Iteration 66404 	 Th1: 53476 Th2: 78844
Iteration 66405 	 Th1: 53477 Th2: 78844
Iteration 66406 	 Th1: 53477 Th2: 78844
Iteration 66407 	 Th1: 53479 Th2: 78844
Iteration 66408 	 Th1: 53480 Th2: 78844
Iteration 66409 	 Th1: 53480 Th2: 78844
Iteration 66410 	 Th1: 53480 Th2: 78844
Iteration 66411 	 Th1: 53480 Th2: 78844
Iteration 66412 	 Th1: 53481 Th2: 78844
Iteration 66413 	 Th1: 53481 Th2: 78844
Iteration 66414 	 Th1: 53481 Th2: 78844
Iteration 66415 	 Th1: 53483 Th2: 78844
Iteration 66416 	 Th1: 53483 Th2: 78844
Iteration 66417 	 Th1: 53484 Th2: 78844
Iteration 66418 	 Th1: 53484 Th2: 78844
Iteration 66419 	 Th1: 53484 Th2: 78844
Iteration 66420 	 Th1: 53484 Th2: 78844
Iteration 66421 	 Th1: 53484 Th2: 78844
Iteration 66422 	 Th1: 53485 Th2: 78844
Iteration 66423 	 Th1: 53485 Th2: 78844
Iteration 66424 	 Th1: 53485 Th2: 78844
Iteration 66425 	 Th1: 53485 Th2: 78844
Iteration 66426 	 Th1: 53485 Th2: 78844
Iteration 66427 	 Th1: 53485 Th2: 78844
Iteration 66428 	 Th1: 53485 Th2: 78844
Iteration 66429 	 Th1: 53485 Th2: 78844
Iteration 66430 	 Th1: 53485 Th2: 78844
Iteration 66431 	 Th1: 53485 Th2: 78844
Iteration 66432 	 Th1: 53485 Th2: 78844
Iteration 66433 	 Th1: 53485 Th2: 78844
Iteration 66434 	 Th1: 53485 Th2: 78844
Iteration 66435 	 Th1: 53485 Th2: 78844
Iteration 66436 	 Th1: 53485 Th2: 78844
Iteration 66437 	 Th1: 53485 Th2: 78844
Iteration 66438 	 Th1: 53487 Th2: 78844
Iteration 66439 	 Th1: 53487 Th2: 78844
Iteration 66440 	 Th1: 53488 Th2: 78844
Iteration 66441 	 Th1: 53488 Th2: 78844
Iteration 66442 	 Th1: 53488 Th2: 78844
Iteration 66443 	 Th1: 53488 Th2: 78844
Iteration 66444 	 Th1: 53488 Th2: 78844
Iteration 66445 	 Th1: 53488 Th2: 78844
Iteration 66446 	 Th1: 53488 Th2: 78844
Iteration 66447 	 Th1: 53488 Th2: 78844
Iteration 66448 	 Th1: 53488 Th2: 78844
Iteration 66449 	 Th1: 53488 Th2: 78844
Iteration 66450 	 Th1: 53488 Th2: 78844
Iteration 66451 	 Th1: 53488 Th2: 78844
Iteration 66452 	 Th1: 53489 Th2: 78844
Iteration 66453 	 Th1: 53489 Th2: 78844
Iteration 66454 	 Th1: 53489 Th2: 78844
Iteration 66455 	 Th1: 53489 Th2: 78844
Iteration 66456 	 Th1: 53489 Th2: 78844
Iteration 66457 	 Th1: 53489 Th2: 78844
Iteration 66458 	 Th1: 53489 Th2: 78844
Iteration 66459 	 Th1: 53489 Th2: 78844
Iteration 66460 	 Th1: 53489 Th2: 78844
Iteration 66461 	 Th1: 53489 Th2: 78844
Iteration 66462 	 Th1: 53489 Th2: 78844
Iteration 66463 	 Th1: 53489 Th2: 78844
Iteration 66464 	 Th1: 53489 Th2: 78844
Iteration 66465 	 Th1: 53490 Th2: 78844
Iteration 66466 	 Th1: 53490 Th2: 78844
Iteration 66467 	 Th1: 53491 Th2: 78844
Iteration 66468 	 Th1: 53491 Th2: 78844
Iteration 66469 	 Th1: 53491 Th2: 78844
Iteration 66470 	 Th1: 53491 Th2: 78844
Iteration 66471 	 Th1: 53491 Th2: 78844
Iteration 66472 	 Th1: 53492 Th2: 78844
Iteration 66473 	 Th1: 53492 Th2: 78844
Iteration 66474 	 Th1: 53492 Th2: 78844
Iteration 66475 	 Th1: 53492 Th2: 78844
Iteration 66476 	 Th1: 53492 Th2: 78844
Iteration 66477 	 Th1: 53492 Th2: 78844
Iteration 66478 	 Th1: 53492 Th2: 78844
Iteration 66479 	 Th1: 53492 Th2: 78844
Iteration 66480 	 Th1: 53492 Th2: 78844
Iteration 66481 	 Th1: 53492 Th2: 78844
Iteration 66482 	 Th1: 53492 Th2: 78844
Iteration 66483 	 Th1: 53492 Th2: 78844
Iteration 66484 	 Th1: 53492 Th2: 78844
Iteration 66485 	 Th1: 53492 Th2: 78844
Iteration 66486 	 Th1: 53492 Th2: 78844
Iteration 66487 	 Th1: 53492 Th2: 78844
Iteration 66488 	 Th1: 53493 Th2: 78844
Iteration 66489 	 Th1: 53493 Th2: 78844
Iteration 66490 	 Th1: 53493 Th2: 78844
Iteration 66491 	 Th1: 53493 Th2: 78844
Iteration 66492 	 Th1: 53493 Th2: 78844
Iteration 66493 	 Th1: 53493 Th2: 78844
Iteration 66494 	 Th1: 53493 Th2: 78844
Iteration 66495 	 Th1: 53494 Th2: 78844
Iteration 66496 	 Th1: 53494 Th2: 78844
Iteration 66497 	 Th1: 53494 Th2: 78844
Iteration 66498 	 Th1: 53494 Th2: 78844
Iteration 66499 	 Th1: 53494 Th2: 78844
Iteration 66500 	 Th1: 53494 Th2: 78844
Iteration 66501 	 Th1: 53494 Th2: 78844
Iteration 66502 	 Th1: 53494 Th2: 78844
Iteration 66503 	 Th1: 53494 Th2: 78844
Iteration 66504 	 Th1: 53494 Th2: 78844
Iteration 66505 	 Th1: 53494 Th2: 78844
Iteration 66506 	 Th1: 53494 Th2: 78844
Iteration 66507 	 Th1: 53494 Th2: 78844
Iteration 66508 	 Th1: 53494 Th2: 78844
Iteration 66509 	 Th1: 53494 Th2: 78844
Iteration 66510 	 Th1: 53495 Th2: 78844
Iteration 66511 	 Th1: 53495 Th2: 78844
Iteration 66512 	 Th1: 53495 Th2: 78844
Iteration 66513 	 Th1: 53495 Th2: 78844
Iteration 66514 	 Th1: 53496 Th2: 78844
Iteration 66515 	 Th1: 53498 Th2: 78844
Iteration 66516 	 Th1: 53498 Th2: 78844
Iteration 66517 	 Th1: 53498 Th2: 78844
Iteration 66518 	 Th1: 53499 Th2: 78844
Iteration 66519 	 Th1: 53499 Th2: 78844
Iteration 66520 	 Th1: 53501 Th2: 78844
Iteration 66521 	 Th1: 53501 Th2: 78844
Iteration 66522 	 Th1: 53503 Th2: 78844
Iteration 66523 	 Th1: 53503 Th2: 78844
Iteration 66524 	 Th1: 53504 Th2: 78844
Iteration 66525 	 Th1: 53506 Th2: 78844
Iteration 66526 	 Th1: 53506 Th2: 78844
Iteration 66527 	 Th1: 53507 Th2: 78844
Iteration 66528 	 Th1: 53508 Th2: 78844
Iteration 66529 	 Th1: 53508 Th2: 78844
Iteration 66530 	 Th1: 53510 Th2: 78844
Iteration 66531 	 Th1: 53510 Th2: 78844
Iteration 66532 	 Th1: 53512 Th2: 78844
Iteration 66533 	 Th1: 53512 Th2: 78844
Iteration 66534 	 Th1: 53512 Th2: 78844
Iteration 66535 	 Th1: 53513 Th2: 78844
Iteration 66536 	 Th1: 53513 Th2: 78844
Iteration 66537 	 Th1: 53513 Th2: 78844
Iteration 66538 	 Th1: 53513 Th2: 78844
Iteration 66539 	 Th1: 53513 Th2: 78844
Iteration 66540 	 Th1: 53513 Th2: 78844
Iteration 66541 	 Th1: 53513 Th2: 78844
Iteration 66542 	 Th1: 53513 Th2: 78844
Iteration 66543 	 Th1: 53514 Th2: 78844
Iteration 66544 	 Th1: 53514 Th2: 78844
Iteration 66545 	 Th1: 53514 Th2: 78844
Iteration 66546 	 Th1: 53514 Th2: 78844
Iteration 66547 	 Th1: 53514 Th2: 78844
